split,group,day,angle,label,RGB,VNIR,VNIR_1000nm,VNIR_800nm
train,Pepper/I/Healthy/pot_28,3,5,2,RGB/Pepper/I/Healthy/H_3_RGB_5_28.tiff,VNIR/Pepper/I/Healthy/H_3_VNIR_5_28.png,VNIR_1000nm/Pepper/I/Healthy/H_3_VNIR_1000nm_5_28.png,VNIR_800nm/Pepper/I/Healthy/H_3_VNIR_800nm_5_28.png
train,Pepper/I/Healthy/pot_28,5,5,2,RGB/Pepper/I/Healthy/H_5_RGB_5_28.tiff,VNIR/Pepper/I/Healthy/H_5_VNIR_5_28.png,VNIR_1000nm/Pepper/I/Healthy/H_5_VNIR_1000nm_5_28.png,VNIR_800nm/Pepper/I/Healthy/H_5_VNIR_800nm_5_28.png
train,Pepper/I/Healthy/pot_28,9,0,2,RGB/Pepper/I/Healthy/H_9_RGB_0_28.tiff,VNIR/Pepper/I/Healthy/H_9_VNIR_0_28.png,VNIR_1000nm/Pepper/I/Healthy/H_9_VNIR_1000nm_0_28.png,VNIR_800nm/Pepper/I/Healthy/H_9_VNIR_800nm_0_28.png
train,Pepper/I/Healthy/pot_28,9,5,2,RGB/Pepper/I/Healthy/H_9_RGB_5_28.tiff,VNIR/Pepper/I/Healthy/H_9_VNIR_5_28.png,VNIR_1000nm/Pepper/I/Healthy/H_9_VNIR_1000nm_5_28.png,VNIR_800nm/Pepper/I/Healthy/H_9_VNIR_800nm_5_28.png
train,Pepper/I/Healthy/pot_28,11,0,2,RGB/Pepper/I/Healthy/H_11_RGB_0_28.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_0_28.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_0_28.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_0_28.png
train,Pepper/I/Healthy/pot_28,11,5,2,RGB/Pepper/I/Healthy/H_11_RGB_5_28.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_5_28.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_5_28.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_5_28.png
train,Pepper/I/Healthy/pot_28,13,0,2,RGB/Pepper/I/Healthy/H_13_RGB_0_28.tiff,VNIR/Pepper/I/Healthy/H_13_VNIR_0_28.png,VNIR_1000nm/Pepper/I/Healthy/H_13_VNIR_1000nm_0_28.png,VNIR_800nm/Pepper/I/Healthy/H_13_VNIR_800nm_0_28.png
train,Pepper/I/Healthy/pot_28,13,5,2,RGB/Pepper/I/Healthy/H_13_RGB_5_28.tiff,VNIR/Pepper/I/Healthy/H_13_VNIR_5_28.png,VNIR_1000nm/Pepper/I/Healthy/H_13_VNIR_1000nm_5_28.png,VNIR_800nm/Pepper/I/Healthy/H_13_VNIR_800nm_5_28.png
train,Pepper/I/Healthy/pot_28,15,0,2,RGB/Pepper/I/Healthy/H_15_RGB_0_28.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_0_28.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_0_28.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_0_28.png
train,Pepper/I/Healthy/pot_28,15,5,2,RGB/Pepper/I/Healthy/H_15_RGB_5_28.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_5_28.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_5_28.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_5_28.png
train,Pepper/I/Healthy/pot_28,17,0,2,RGB/Pepper/I/Healthy/H_17_RGB_0_28.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_0_28.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_28.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_28.png
train,Pepper/I/Healthy/pot_28,17,15,2,RGB/Pepper/I/Healthy/H_17_RGB_15_28.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_15_28.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_28.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_28.png
train,Pepper/I/Healthy/pot_28,19,0,2,RGB/Pepper/I/Healthy/H_19_RGB_0_28.tiff,VNIR/Pepper/I/Healthy/H_19_VNIR_0_28.png,VNIR_1000nm/Pepper/I/Healthy/H_19_VNIR_1000nm_0_28.png,VNIR_800nm/Pepper/I/Healthy/H_19_VNIR_800nm_0_28.png
train,Pepper/I/Healthy/pot_28,19,15,2,RGB/Pepper/I/Healthy/H_19_RGB_15_28.tiff,VNIR/Pepper/I/Healthy/H_19_VNIR_15_28.png,VNIR_1000nm/Pepper/I/Healthy/H_19_VNIR_1000nm_15_28.png,VNIR_800nm/Pepper/I/Healthy/H_19_VNIR_800nm_15_28.png
train,Pepper/I/Healthy/pot_28,21,0,2,RGB/Pepper/I/Healthy/H_21_RGB_0_28.tiff,VNIR/Pepper/I/Healthy/H_21_VNIR_0_28.png,VNIR_1000nm/Pepper/I/Healthy/H_21_VNIR_1000nm_0_28.png,VNIR_800nm/Pepper/I/Healthy/H_21_VNIR_800nm_0_28.png
train,Pepper/I/Healthy/pot_28,23,0,2,RGB/Pepper/I/Healthy/H_23_RGB_0_28.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_0_28.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_0_28.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_0_28.png
train,Pepper/I/Healthy/pot_28,23,15,2,RGB/Pepper/I/Healthy/H_23_RGB_15_28.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_15_28.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_15_28.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_15_28.png
train,Pepper/I/Healthy/pot_28,25,0,2,RGB/Pepper/I/Healthy/H_25_RGB_0_28.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_0_28.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_0_28.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_0_28.png
train,Pepper/I/Healthy/pot_28,25,15,2,RGB/Pepper/I/Healthy/H_25_RGB_15_28.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_15_28.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_15_28.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_15_28.png
train,Pepper/I/Healthy/pot_28,27,15,2,RGB/Pepper/I/Healthy/H_27_RGB_15_28.tiff,VNIR/Pepper/I/Healthy/H_27_VNIR_15_28.png,VNIR_1000nm/Pepper/I/Healthy/H_27_VNIR_1000nm_15_28.png,VNIR_800nm/Pepper/I/Healthy/H_27_VNIR_800nm_15_28.png
train,Pepper/I/Healthy/pot_28,29,15,2,RGB/Pepper/I/Healthy/H_29_RGB_15_28.tiff,VNIR/Pepper/I/Healthy/H_29_VNIR_15_28.png,VNIR_1000nm/Pepper/I/Healthy/H_29_VNIR_1000nm_15_28.png,VNIR_800nm/Pepper/I/Healthy/H_29_VNIR_800nm_15_28.png
train,Pepper/I/Healthy/pot_29,1,0,2,RGB/Pepper/I/Healthy/H_1_RGB_0_29.tiff,VNIR/Pepper/I/Healthy/H_1_VNIR_0_29.png,VNIR_1000nm/Pepper/I/Healthy/H_1_VNIR_1000nm_0_29.png,VNIR_800nm/Pepper/I/Healthy/H_1_VNIR_800nm_0_29.png
train,Pepper/I/Healthy/pot_29,3,5,2,RGB/Pepper/I/Healthy/H_3_RGB_5_29.tiff,VNIR/Pepper/I/Healthy/H_3_VNIR_5_29.png,VNIR_1000nm/Pepper/I/Healthy/H_3_VNIR_1000nm_5_29.png,VNIR_800nm/Pepper/I/Healthy/H_3_VNIR_800nm_5_29.png
train,Pepper/I/Healthy/pot_29,5,5,2,RGB/Pepper/I/Healthy/H_5_RGB_5_29.tiff,VNIR/Pepper/I/Healthy/H_5_VNIR_5_29.png,VNIR_1000nm/Pepper/I/Healthy/H_5_VNIR_1000nm_5_29.png,VNIR_800nm/Pepper/I/Healthy/H_5_VNIR_800nm_5_29.png
train,Pepper/I/Healthy/pot_29,9,0,2,RGB/Pepper/I/Healthy/H_9_RGB_0_29.tiff,VNIR/Pepper/I/Healthy/H_9_VNIR_0_29.png,VNIR_1000nm/Pepper/I/Healthy/H_9_VNIR_1000nm_0_29.png,VNIR_800nm/Pepper/I/Healthy/H_9_VNIR_800nm_0_29.png
train,Pepper/I/Healthy/pot_29,9,5,2,RGB/Pepper/I/Healthy/H_9_RGB_5_29.tiff,VNIR/Pepper/I/Healthy/H_9_VNIR_5_29.png,VNIR_1000nm/Pepper/I/Healthy/H_9_VNIR_1000nm_5_29.png,VNIR_800nm/Pepper/I/Healthy/H_9_VNIR_800nm_5_29.png
train,Pepper/I/Healthy/pot_29,11,0,2,RGB/Pepper/I/Healthy/H_11_RGB_0_29.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_0_29.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_0_29.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_0_29.png
train,Pepper/I/Healthy/pot_29,11,5,2,RGB/Pepper/I/Healthy/H_11_RGB_5_29.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_5_29.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_5_29.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_5_29.png
train,Pepper/I/Healthy/pot_29,13,0,2,RGB/Pepper/I/Healthy/H_13_RGB_0_29.tiff,VNIR/Pepper/I/Healthy/H_13_VNIR_0_29.png,VNIR_1000nm/Pepper/I/Healthy/H_13_VNIR_1000nm_0_29.png,VNIR_800nm/Pepper/I/Healthy/H_13_VNIR_800nm_0_29.png
train,Pepper/I/Healthy/pot_29,15,0,2,RGB/Pepper/I/Healthy/H_15_RGB_0_29.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_0_29.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_0_29.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_0_29.png
train,Pepper/I/Healthy/pot_29,15,5,2,RGB/Pepper/I/Healthy/H_15_RGB_5_29.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_5_29.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_5_29.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_5_29.png
train,Pepper/I/Healthy/pot_29,17,0,2,RGB/Pepper/I/Healthy/H_17_RGB_0_29.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_0_29.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_29.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_29.png
train,Pepper/I/Healthy/pot_29,17,15,2,RGB/Pepper/I/Healthy/H_17_RGB_15_29.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_15_29.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_29.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_29.png
train,Pepper/I/Healthy/pot_29,19,0,2,RGB/Pepper/I/Healthy/H_19_RGB_0_29.tiff,VNIR/Pepper/I/Healthy/H_19_VNIR_0_29.png,VNIR_1000nm/Pepper/I/Healthy/H_19_VNIR_1000nm_0_29.png,VNIR_800nm/Pepper/I/Healthy/H_19_VNIR_800nm_0_29.png
train,Pepper/I/Healthy/pot_29,21,0,2,RGB/Pepper/I/Healthy/H_21_RGB_0_29.tiff,VNIR/Pepper/I/Healthy/H_21_VNIR_0_29.png,VNIR_1000nm/Pepper/I/Healthy/H_21_VNIR_1000nm_0_29.png,VNIR_800nm/Pepper/I/Healthy/H_21_VNIR_800nm_0_29.png
train,Pepper/I/Healthy/pot_29,21,15,2,RGB/Pepper/I/Healthy/H_21_RGB_15_29.tiff,VNIR/Pepper/I/Healthy/H_21_VNIR_15_29.png,VNIR_1000nm/Pepper/I/Healthy/H_21_VNIR_1000nm_15_29.png,VNIR_800nm/Pepper/I/Healthy/H_21_VNIR_800nm_15_29.png
train,Pepper/I/Healthy/pot_29,23,0,2,RGB/Pepper/I/Healthy/H_23_RGB_0_29.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_0_29.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_0_29.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_0_29.png
train,Pepper/I/Healthy/pot_29,23,15,2,RGB/Pepper/I/Healthy/H_23_RGB_15_29.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_15_29.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_15_29.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_15_29.png
train,Pepper/I/Healthy/pot_29,25,0,2,RGB/Pepper/I/Healthy/H_25_RGB_0_29.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_0_29.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_0_29.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_0_29.png
train,Pepper/I/Healthy/pot_29,25,15,2,RGB/Pepper/I/Healthy/H_25_RGB_15_29.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_15_29.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_15_29.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_15_29.png
train,Pepper/I/Healthy/pot_29,27,0,2,RGB/Pepper/I/Healthy/H_27_RGB_0_29.tiff,VNIR/Pepper/I/Healthy/H_27_VNIR_0_29.png,VNIR_1000nm/Pepper/I/Healthy/H_27_VNIR_1000nm_0_29.png,VNIR_800nm/Pepper/I/Healthy/H_27_VNIR_800nm_0_29.png
train,Pepper/I/Healthy/pot_29,27,15,2,RGB/Pepper/I/Healthy/H_27_RGB_15_29.tiff,VNIR/Pepper/I/Healthy/H_27_VNIR_15_29.png,VNIR_1000nm/Pepper/I/Healthy/H_27_VNIR_1000nm_15_29.png,VNIR_800nm/Pepper/I/Healthy/H_27_VNIR_800nm_15_29.png
train,Pepper/I/Healthy/pot_29,29,15,2,RGB/Pepper/I/Healthy/H_29_RGB_15_29.tiff,VNIR/Pepper/I/Healthy/H_29_VNIR_15_29.png,VNIR_1000nm/Pepper/I/Healthy/H_29_VNIR_1000nm_15_29.png,VNIR_800nm/Pepper/I/Healthy/H_29_VNIR_800nm_15_29.png
train,Pepper/I/Healthy/pot_30,1,0,2,RGB/Pepper/I/Healthy/H_1_RGB_0_30.tiff,VNIR/Pepper/I/Healthy/H_1_VNIR_0_30.png,VNIR_1000nm/Pepper/I/Healthy/H_1_VNIR_1000nm_0_30.png,VNIR_800nm/Pepper/I/Healthy/H_1_VNIR_800nm_0_30.png
train,Pepper/I/Healthy/pot_30,3,5,2,RGB/Pepper/I/Healthy/H_3_RGB_5_30.tiff,VNIR/Pepper/I/Healthy/H_3_VNIR_5_30.png,VNIR_1000nm/Pepper/I/Healthy/H_3_VNIR_1000nm_5_30.png,VNIR_800nm/Pepper/I/Healthy/H_3_VNIR_800nm_5_30.png
train,Pepper/I/Healthy/pot_30,5,0,2,RGB/Pepper/I/Healthy/H_5_RGB_0_30.tiff,VNIR/Pepper/I/Healthy/H_5_VNIR_0_30.png,VNIR_1000nm/Pepper/I/Healthy/H_5_VNIR_1000nm_0_30.png,VNIR_800nm/Pepper/I/Healthy/H_5_VNIR_800nm_0_30.png
train,Pepper/I/Healthy/pot_30,9,0,2,RGB/Pepper/I/Healthy/H_9_RGB_0_30.tiff,VNIR/Pepper/I/Healthy/H_9_VNIR_0_30.png,VNIR_1000nm/Pepper/I/Healthy/H_9_VNIR_1000nm_0_30.png,VNIR_800nm/Pepper/I/Healthy/H_9_VNIR_800nm_0_30.png
train,Pepper/I/Healthy/pot_30,9,5,2,RGB/Pepper/I/Healthy/H_9_RGB_5_30.tiff,VNIR/Pepper/I/Healthy/H_9_VNIR_5_30.png,VNIR_1000nm/Pepper/I/Healthy/H_9_VNIR_1000nm_5_30.png,VNIR_800nm/Pepper/I/Healthy/H_9_VNIR_800nm_5_30.png
train,Pepper/I/Healthy/pot_30,11,0,2,RGB/Pepper/I/Healthy/H_11_RGB_0_30.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_0_30.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_0_30.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_0_30.png
train,Pepper/I/Healthy/pot_30,11,5,2,RGB/Pepper/I/Healthy/H_11_RGB_5_30.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_5_30.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_5_30.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_5_30.png
train,Pepper/I/Healthy/pot_30,13,0,2,RGB/Pepper/I/Healthy/H_13_RGB_0_30.tiff,VNIR/Pepper/I/Healthy/H_13_VNIR_0_30.png,VNIR_1000nm/Pepper/I/Healthy/H_13_VNIR_1000nm_0_30.png,VNIR_800nm/Pepper/I/Healthy/H_13_VNIR_800nm_0_30.png
train,Pepper/I/Healthy/pot_30,13,5,2,RGB/Pepper/I/Healthy/H_13_RGB_5_30.tiff,VNIR/Pepper/I/Healthy/H_13_VNIR_5_30.png,VNIR_1000nm/Pepper/I/Healthy/H_13_VNIR_1000nm_5_30.png,VNIR_800nm/Pepper/I/Healthy/H_13_VNIR_800nm_5_30.png
train,Pepper/I/Healthy/pot_30,15,0,2,RGB/Pepper/I/Healthy/H_15_RGB_0_30.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_0_30.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_0_30.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_0_30.png
train,Pepper/I/Healthy/pot_30,15,5,2,RGB/Pepper/I/Healthy/H_15_RGB_5_30.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_5_30.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_5_30.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_5_30.png
train,Pepper/I/Healthy/pot_30,17,0,2,RGB/Pepper/I/Healthy/H_17_RGB_0_30.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_0_30.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_30.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_30.png
train,Pepper/I/Healthy/pot_30,17,15,2,RGB/Pepper/I/Healthy/H_17_RGB_15_30.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_15_30.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_30.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_30.png
train,Pepper/I/Healthy/pot_30,19,0,2,RGB/Pepper/I/Healthy/H_19_RGB_0_30.tiff,VNIR/Pepper/I/Healthy/H_19_VNIR_0_30.png,VNIR_1000nm/Pepper/I/Healthy/H_19_VNIR_1000nm_0_30.png,VNIR_800nm/Pepper/I/Healthy/H_19_VNIR_800nm_0_30.png
train,Pepper/I/Healthy/pot_30,19,15,2,RGB/Pepper/I/Healthy/H_19_RGB_15_30.tiff,VNIR/Pepper/I/Healthy/H_19_VNIR_15_30.png,VNIR_1000nm/Pepper/I/Healthy/H_19_VNIR_1000nm_15_30.png,VNIR_800nm/Pepper/I/Healthy/H_19_VNIR_800nm_15_30.png
train,Pepper/I/Healthy/pot_30,21,0,2,RGB/Pepper/I/Healthy/H_21_RGB_0_30.tiff,VNIR/Pepper/I/Healthy/H_21_VNIR_0_30.png,VNIR_1000nm/Pepper/I/Healthy/H_21_VNIR_1000nm_0_30.png,VNIR_800nm/Pepper/I/Healthy/H_21_VNIR_800nm_0_30.png
train,Pepper/I/Healthy/pot_30,21,15,2,RGB/Pepper/I/Healthy/H_21_RGB_15_30.tiff,VNIR/Pepper/I/Healthy/H_21_VNIR_15_30.png,VNIR_1000nm/Pepper/I/Healthy/H_21_VNIR_1000nm_15_30.png,VNIR_800nm/Pepper/I/Healthy/H_21_VNIR_800nm_15_30.png
train,Pepper/I/Healthy/pot_30,23,0,2,RGB/Pepper/I/Healthy/H_23_RGB_0_30.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_0_30.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_0_30.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_0_30.png
train,Pepper/I/Healthy/pot_30,23,15,2,RGB/Pepper/I/Healthy/H_23_RGB_15_30.tiff,VNIR/Pepper/I/Healthy/H_23_VNIR_15_30.png,VNIR_1000nm/Pepper/I/Healthy/H_23_VNIR_1000nm_15_30.png,VNIR_800nm/Pepper/I/Healthy/H_23_VNIR_800nm_15_30.png
train,Pepper/I/Healthy/pot_30,25,0,2,RGB/Pepper/I/Healthy/H_25_RGB_0_30.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_0_30.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_0_30.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_0_30.png
train,Pepper/I/Healthy/pot_30,25,15,2,RGB/Pepper/I/Healthy/H_25_RGB_15_30.tiff,VNIR/Pepper/I/Healthy/H_25_VNIR_15_30.png,VNIR_1000nm/Pepper/I/Healthy/H_25_VNIR_1000nm_15_30.png,VNIR_800nm/Pepper/I/Healthy/H_25_VNIR_800nm_15_30.png
train,Pepper/I/Healthy/pot_30,27,0,2,RGB/Pepper/I/Healthy/H_27_RGB_0_30.tiff,VNIR/Pepper/I/Healthy/H_27_VNIR_0_30.png,VNIR_1000nm/Pepper/I/Healthy/H_27_VNIR_1000nm_0_30.png,VNIR_800nm/Pepper/I/Healthy/H_27_VNIR_800nm_0_30.png
train,Pepper/I/Healthy/pot_30,27,15,2,RGB/Pepper/I/Healthy/H_27_RGB_15_30.tiff,VNIR/Pepper/I/Healthy/H_27_VNIR_15_30.png,VNIR_1000nm/Pepper/I/Healthy/H_27_VNIR_1000nm_15_30.png,VNIR_800nm/Pepper/I/Healthy/H_27_VNIR_800nm_15_30.png
train,Pepper/I/Healthy/pot_30,29,0,2,RGB/Pepper/I/Healthy/H_29_RGB_0_30.tiff,VNIR/Pepper/I/Healthy/H_29_VNIR_0_30.png,VNIR_1000nm/Pepper/I/Healthy/H_29_VNIR_1000nm_0_30.png,VNIR_800nm/Pepper/I/Healthy/H_29_VNIR_800nm_0_30.png
train,Pepper/I/Healthy/pot_30,29,15,2,RGB/Pepper/I/Healthy/H_29_RGB_15_30.tiff,VNIR/Pepper/I/Healthy/H_29_VNIR_15_30.png,VNIR_1000nm/Pepper/I/Healthy/H_29_VNIR_1000nm_15_30.png,VNIR_800nm/Pepper/I/Healthy/H_29_VNIR_800nm_15_30.png
train,Pepper/I/Healthy/pot_31,1,0,2,RGB/Pepper/I/Healthy/H_1_RGB_0_31.tiff,VNIR/Pepper/I/Healthy/H_1_VNIR_0_31.png,VNIR_1000nm/Pepper/I/Healthy/H_1_VNIR_1000nm_0_31.png,VNIR_800nm/Pepper/I/Healthy/H_1_VNIR_800nm_0_31.png
train,Pepper/I/Healthy/pot_31,3,5,2,RGB/Pepper/I/Healthy/H_3_RGB_5_31.tiff,VNIR/Pepper/I/Healthy/H_3_VNIR_5_31.png,VNIR_1000nm/Pepper/I/Healthy/H_3_VNIR_1000nm_5_31.png,VNIR_800nm/Pepper/I/Healthy/H_3_VNIR_800nm_5_31.png
train,Pepper/I/Healthy/pot_31,5,0,2,RGB/Pepper/I/Healthy/H_5_RGB_0_31.tiff,VNIR/Pepper/I/Healthy/H_5_VNIR_0_31.png,VNIR_1000nm/Pepper/I/Healthy/H_5_VNIR_1000nm_0_31.png,VNIR_800nm/Pepper/I/Healthy/H_5_VNIR_800nm_0_31.png
train,Pepper/I/Healthy/pot_31,5,5,2,RGB/Pepper/I/Healthy/H_5_RGB_5_31.tiff,VNIR/Pepper/I/Healthy/H_5_VNIR_5_31.png,VNIR_1000nm/Pepper/I/Healthy/H_5_VNIR_1000nm_5_31.png,VNIR_800nm/Pepper/I/Healthy/H_5_VNIR_800nm_5_31.png
train,Pepper/I/Healthy/pot_31,9,0,2,RGB/Pepper/I/Healthy/H_9_RGB_0_31.tiff,VNIR/Pepper/I/Healthy/H_9_VNIR_0_31.png,VNIR_1000nm/Pepper/I/Healthy/H_9_VNIR_1000nm_0_31.png,VNIR_800nm/Pepper/I/Healthy/H_9_VNIR_800nm_0_31.png
train,Pepper/I/Healthy/pot_31,11,0,2,RGB/Pepper/I/Healthy/H_11_RGB_0_31.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_0_31.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_0_31.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_0_31.png
train,Pepper/I/Healthy/pot_31,11,5,2,RGB/Pepper/I/Healthy/H_11_RGB_5_31.tiff,VNIR/Pepper/I/Healthy/H_11_VNIR_5_31.png,VNIR_1000nm/Pepper/I/Healthy/H_11_VNIR_1000nm_5_31.png,VNIR_800nm/Pepper/I/Healthy/H_11_VNIR_800nm_5_31.png
train,Pepper/I/Healthy/pot_31,13,0,2,RGB/Pepper/I/Healthy/H_13_RGB_0_31.tiff,VNIR/Pepper/I/Healthy/H_13_VNIR_0_31.png,VNIR_1000nm/Pepper/I/Healthy/H_13_VNIR_1000nm_0_31.png,VNIR_800nm/Pepper/I/Healthy/H_13_VNIR_800nm_0_31.png
train,Pepper/I/Healthy/pot_31,13,5,2,RGB/Pepper/I/Healthy/H_13_RGB_5_31.tiff,VNIR/Pepper/I/Healthy/H_13_VNIR_5_31.png,VNIR_1000nm/Pepper/I/Healthy/H_13_VNIR_1000nm_5_31.png,VNIR_800nm/Pepper/I/Healthy/H_13_VNIR_800nm_5_31.png
train,Pepper/I/Healthy/pot_31,15,0,2,RGB/Pepper/I/Healthy/H_15_RGB_0_31.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_0_31.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_0_31.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_0_31.png
train,Pepper/I/Healthy/pot_31,15,5,2,RGB/Pepper/I/Healthy/H_15_RGB_5_31.tiff,VNIR/Pepper/I/Healthy/H_15_VNIR_5_31.png,VNIR_1000nm/Pepper/I/Healthy/H_15_VNIR_1000nm_5_31.png,VNIR_800nm/Pepper/I/Healthy/H_15_VNIR_800nm_5_31.png
train,Pepper/I/Healthy/pot_31,17,0,2,RGB/Pepper/I/Healthy/H_17_RGB_0_31.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_0_31.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_0_31.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_0_31.png
train,Pepper/I/Healthy/pot_31,17,15,2,RGB/Pepper/I/Healthy/H_17_RGB_15_31.tiff,VNIR/Pepper/I/Healthy/H_17_VNIR_15_31.png,VNIR_1000nm/Pepper/I/Healthy/H_17_VNIR_1000nm_15_31.png,VNIR_800nm/Pepper/I/Healthy/H_17_VNIR_800nm_15_31.png
